freight_type,period,value_thousand_metric_tons,country_code
loaded,2021-08-01,656.0,BGD
loaded,2021-09-01,672.0,BGD
loaded,2020-11-01,632.0,BGD
loaded,2020-12-01,649.0,BGD
loaded,2020-07-01,613.0,BGD
loaded,2020-08-01,557.0,BGD
loaded,2020-09-01,591.0,BGD
loaded,2020-10-01,592.0,BGD
loaded,2020-03-01,553.0,BGD
loaded,2020-01-01,651.0,BGD
loaded,2020-02-01,553.0,BGD
loaded,2019-12-01,601.0,BGD
loaded,2019-11-01,638.0,BGD
loaded,2019-01-01,570.0,BGD
loaded,2019-02-01,568.0,BGD
loaded,2019-03-01,645.0,BGD
loaded,2019-04-01,526.0,BGD
loaded,2019-09-01,600.0,BGD
loaded,2019-07-01,626.0,BGD
loaded,2019-08-01,625.0,BGD
loaded,2019-10-01,618.0,BGD
loaded,2019-05-01,563.0,BGD
loaded,2019-06-01,520.0,BGD
loaded,2018-12-01,633.0,BGD
loaded,2018-08-01,556.0,BGD
loaded,2018-09-01,599.0,BGD
loaded,2018-11-01,618.0,BGD
loaded,2018-10-01,561.0,BGD
loaded,2018-01-01,587.0,BGD
loaded,2018-02-01,577.0,BGD
loaded,2018-04-01,583.0,BGD
loaded,2018-05-01,631.0,BGD
loaded,2018-06-01,514.0,BGD
loaded,2018-03-01,641.0,BGD
loaded,2018-07-01,624.0,BGD
loaded,2017-07-01,551.0,BGD
loaded,2017-08-01,682.0,BGD
loaded,2017-09-01,509.0,BGD
loaded,2017-10-01,624.0,BGD
loaded,2017-11-01,591.0,BGD
loaded,2017-12-01,655.0,BGD
loaded,2017-02-01,546.0,BGD
loaded,2017-03-01,600.0,BGD
loaded,2017-01-01,622.0,BGD
loaded,2017-04-01,517.0,BGD
loaded,2017-05-01,557.0,BGD
loaded,2017-06-01,516.0,BGD
loaded,2016-10-01,434.0,BGD
loaded,2016-07-01,533.0,BGD
loaded,2016-08-01,561.0,BGD
loaded,2016-09-01,434.0,BGD
loaded,2016-04-01,492.0,BGD
loaded,2016-05-01,538.0,BGD
loaded,2016-06-01,569.0,BGD
loaded,2015-03-01,505.0,BGD
loaded,2015-02-01,441.0,BGD
loaded,2015-01-01,516.0,BGD
loaded,2015-06-01,524.0,BGD
loaded,2015-05-01,526.0,BGD
loaded,2015-04-01,431.0,BGD
loaded,2015-09-01,502.0,BGD
loaded,2015-08-01,518.0,BGD
loaded,2015-07-01,421.0,BGD
loaded,2014-06-01,416.0,BGD
loaded,2014-07-01,445.0,BGD
loaded,2014-09-01,515.0,BGD
loaded,2014-08-01,529.0,BGD
loaded,2014-10-01,466.0,BGD
loaded,2014-12-01,530.0,BGD
loaded,2014-11-01,508.0,BGD
unloaded,2022-01-01,10176.0,BGD
unloaded,2022-02-01,9881.0,BGD
unloaded,2022-03-01,10761.0,BGD
unloaded,2022-04-01,10348.0,BGD
unloaded,2022-05-01,8282.0,BGD
unloaded,2021-12-01,9893.0,BGD
unloaded,2021-10-01,10943.0,BGD
unloaded,2021-11-01,10309.0,BGD
unloaded,2021-01-01,10009.0,BGD
unloaded,2021-02-01,9791.0,BGD
unloaded,2021-07-01,6711.0,BGD
unloaded,2021-08-01,7665.0,BGD
unloaded,2021-09-01,8685.0,BGD
unloaded,2021-03-01,10283.0,BGD
unloaded,2021-05-01,8081.0,BGD
unloaded,2021-06-01,7368.0,BGD
unloaded,2021-04-01,11268.0,BGD
unloaded,2020-01-01,10680.0,BGD
unloaded,2020-02-01,9061.0,BGD
unloaded,2020-12-01,10965.0,BGD
unloaded,2020-11-01,9863.0,BGD
unloaded,2020-07-01,6803.0,BGD
unloaded,2020-08-01,6919.0,BGD
unloaded,2020-09-01,8484.0,BGD
unloaded,2020-10-01,8579.0,BGD
unloaded,2020-03-01,9061.0,BGD
unloaded,2019-12-01,9520.0,BGD
unloaded,2019-07-01,6408.0,BGD
unloaded,2019-08-01,7492.0,BGD
unloaded,2019-11-01,8786.0,BGD
unloaded,2019-09-01,8267.0,BGD
unloaded,2019-10-01,9504.0,BGD
unloaded,2019-01-01,8450.0,BGD
unloaded,2019-02-01,8316.0,BGD
unloaded,2019-03-01,10026.0,BGD
unloaded,2019-04-01,8703.0,BGD
unloaded,2019-05-01,7203.0,BGD
unloaded,2019-06-01,6533.0,BGD
unloaded,2018-12-01,7756.0,BGD
unloaded,2018-08-01,6166.0,BGD
unloaded,2018-09-01,7438.0,BGD
unloaded,2018-11-01,8488.0,BGD
unloaded,2018-10-01,8580.0,BGD
unloaded,2018-07-01,6542.0,BGD
unloaded,2018-01-01,8289.0,BGD
unloaded,2018-02-01,7400.0,BGD
unloaded,2018-04-01,8140.0,BGD
unloaded,2018-05-01,8302.0,BGD
unloaded,2018-06-01,6098.0,BGD
unloaded,2018-03-01,8057.0,BGD
unloaded,2017-12-01,8069.0,BGD
unloaded,2017-07-01,5636.0,BGD
unloaded,2017-08-01,6685.0,BGD
unloaded,2017-09-01,5859.0,BGD
unloaded,2017-10-01,7232.0,BGD
unloaded,2017-11-01,7853.0,BGD
unloaded,2017-03-01,7187.0,BGD
unloaded,2017-01-01,6982.0,BGD
unloaded,2017-02-01,6036.0,BGD
unloaded,2017-04-01,6061.0,BGD
unloaded,2017-05-01,6181.0,BGD
unloaded,2017-06-01,5734.0,BGD
unloaded,2016-07-01,4720.0,BGD
unloaded,2016-08-01,5252.0,BGD
unloaded,2016-09-01,5875.0,BGD
unloaded,2016-10-01,5875.0,BGD
unloaded,2016-04-01,4970.0,BGD
unloaded,2016-05-01,5993.0,BGD
unloaded,2016-06-01,5933.0,BGD
unloaded,2015-01-01,4494.0,BGD
unloaded,2015-02-01,4456.0,BGD
unloaded,2015-05-01,5630.0,BGD
unloaded,2015-04-01,5390.0,BGD
unloaded,2015-03-01,5093.0,BGD
unloaded,2015-06-01,4196.0,BGD
unloaded,2015-08-01,4938.0,BGD
unloaded,2015-07-01,3398.0,BGD
unloaded,2015-09-01,4750.0,BGD
unloaded,2014-12-01,4223.0,BGD
unloaded,2014-11-01,3897.0,BGD
unloaded,2014-10-01,4117.0,BGD
unloaded,2014-09-01,3900.0,BGD
unloaded,2014-08-01,4053.0,BGD
unloaded,2014-07-01,3922.0,BGD
unloaded,2014-06-01,3706.0,BGD
loaded,2022-05-01,1326.0,BGR
loaded,2022-02-01,1197.0,BGR
loaded,2021-02-01,969.0,BGR
loaded,2021-05-01,1005.0,BGR
loaded,2021-08-01,1488.0,BGR
loaded,2021-11-01,1039.0,BGR
loaded,2020-08-01,1027.0,BGR
loaded,2020-11-01,972.0,BGR
loaded,2020-05-01,987.0,BGR
loaded,2019-03-01,1200.0,BGR
loaded,2019-06-01,1116.0,BGR
loaded,2019-11-01,1662.0,BGR
loaded,2019-12-01,1662.0,BGR
loaded,2019-09-01,1662.0,BGR
loaded,2019-02-01,1200.0,BGR
loaded,2019-05-01,1116.0,BGR
loaded,2019-08-01,1662.0,BGR
loaded,2018-11-01,1279.0,BGR
loaded,2018-08-01,1657.0,BGR
loaded,2018-05-01,1037.0,BGR
loaded,2018-02-01,1004.0,BGR
loaded,2018-12-01,1279.0,BGR
loaded,2018-03-01,1004.0,BGR
loaded,2018-06-01,1037.0,BGR
loaded,2018-09-01,1657.0,BGR
loaded,2017-03-01,1189.0,BGR
loaded,2017-06-01,1163.0,BGR
loaded,2017-09-01,1232.0,BGR
loaded,2017-12-01,1520.0,BGR
loaded,2017-11-01,1520.0,BGR
loaded,2017-05-01,1163.0,BGR
loaded,2017-02-01,1189.0,BGR
loaded,2017-08-01,1232.0,BGR
loaded,2016-12-01,1107.0,BGR
loaded,2016-09-01,1273.0,BGR
loaded,2016-08-01,1273.0,BGR
loaded,2016-11-01,1107.0,BGR
loaded,2016-02-01,911.0,BGR
loaded,2016-05-01,1120.0,BGR
loaded,2015-11-01,1212.0,BGR
unloaded,2022-02-01,1243.0,BGR
unloaded,2022-05-01,1447.0,BGR
unloaded,2021-11-01,892.0,BGR
unloaded,2021-08-01,1094.0,BGR
unloaded,2021-05-01,1061.0,BGR
unloaded,2021-02-01,976.0,BGR
unloaded,2020-05-01,951.0,BGR
unloaded,2020-08-01,1044.0,BGR
unloaded,2020-11-01,1054.0,BGR
unloaded,2019-08-01,1230.0,BGR
unloaded,2019-11-01,1230.0,BGR
unloaded,2019-05-01,1214.0,BGR
unloaded,2019-02-01,1184.0,BGR
unloaded,2019-12-01,1230.0,BGR
unloaded,2019-03-01,1184.0,BGR
unloaded,2019-06-01,1214.0,BGR
unloaded,2019-09-01,1230.0,BGR
unloaded,2018-11-01,1176.0,BGR
unloaded,2018-05-01,1000.0,BGR
unloaded,2018-08-01,1268.0,BGR
